track_name,artist_name,release_date,danceability,energy,valence,tempo,loudness,acousticness,popularity
Just Do It (Slow Motion),The Execs,2017-03-08,0.7829999999999999,0.722,0.747,180.177,-3.765,0.104,45
I'm a Savage (TikTok Dance),Remix Kingz,2020-04-14,0.897,0.575,0.799,84.53,-8.288,0.0329,38
Don't Touch My Truck,DJ Quarantine,2020-04-24,0.787,0.5820000000000001,0.7120000000000001,136.987,-3.389,0.241,51
They Call Me Tiago (I Dont Know Who's Margo) [TikTok Dance],Remix Kingz,2020-04-14,0.895,0.262,0.644,100.95,-26.888,0.135,16
I've Been Lonely (TikTok Dance),Remix Kingz,2020-04-14,0.877,0.5770000000000001,0.755,128.95600000000002,-7.523,0.0892,18
Yiken (Certified),Priceless Da Roc,2013-08-13,0.8029999999999999,0.5770000000000001,0.605,102.107,-7.823,0.326,52
Baby Come Give Me Something New,Remix Kingz,2020-04-14,0.672,0.647,0.7390000000000001,87.60600000000001,-5.433,0.259,20
Don't Stay Awake for Too Long (TikTok Dance),Remix Kingz,2020-04-14,0.865,0.482,0.623,143.971,-5.455,0.79,38
Just Like Like That Come My Way,Remix Kingz,2020-04-14,0.879,0.519,0.804,105.95,-5.22,0.248,20
She Gon Go,Remix Kingz,2020-04-14,0.8320000000000001,0.794,0.6990000000000001,104.063,-4.1339999999999995,0.00198,22
Hot Girl Bummer (Remix) [feat. Remix Kingz],DJ Quarantine,2020-04-09,0.915,0.623,0.534,124.053,-3.3360000000000003,0.0679,0
Got That Sunshine on My Best Sunday (TikTok Challenge),Remix Kingz,2020-04-14,0.75,0.68,0.8590000000000001,111.843,-7.138,0.239,19
Say So (EDM Remix) [TikTok Dance] [feat. Remix Kingz],DJ Quarantine,2020-04-09,0.857,0.69,0.597,123.004,-6.148,0.0019199999999999,0
Bored In The House,Tyga,2020-03-28,0.928,0.372,0.732,112.458,-10.393,0.0202,60
Stupid Love (feat. Remix Kingz),DJ Quarantine,2020-04-09,0.823,0.57,0.648,128.895,-5.223,0.000541,0
Dancin - Krono Remix,Aaron Smith,2019-11-11,0.7509999999999999,0.727,0.28,119.983,-9.789,0.0442,73
Someone You Loved (Remix) [feat. Remix Kingz],DJ Quarantine,2020-04-09,0.831,0.7390000000000001,0.789,125.014,-5.82,0.0429,0
Pump,Valentino Khan,2017-05-26,0.805,0.949,0.6629999999999999,128.005,-2.404,0.00145,56
Dancin (feat. Luvli) - Krono Remix,Aaron Smith,2014-11-07,0.72,0.741,0.357,119.896,-6.529,0.1009999999999999,80
When I Lose Control (TikTok Dance Challenge),Remix Kingz,2020-03-04,0.83,0.684,0.531,123.897,-4.084,0.0724,33
Que Calor (feat. J Balvin & El Alfa),Major Lazer,2019-09-11,0.795,0.885,0.46,126.037,-4.13,0.0375,67
Post Malone (feat. RANI),Sam Feldt,2019-05-24,0.59,0.642,0.6509999999999999,107.356,-3.87,0.0771,75
Sunday Best,Surfaces,2019-01-06,0.878,0.525,0.6940000000000001,112.022,-6.832000000000001,0.183,82
Someone You Loved (Remix),Remix Kingz,2020-03-13,0.833,0.736,0.787,125.008,-5.82,0.0442,46
SOS,Avicii,2019-04-10,0.802,0.645,0.376,100.001,-6.181,0.272,64
Hot Girl Bummer (Remix),Remix Kingz,2020-03-13,0.915,0.622,0.55,124.046,-3.342,0.0671,35
Funky Town,The Dance Queen Group,2014-07-03,0.85,0.6829999999999999,0.206,121.087,-12.523,4.5e-05,30
Yummy (Dance Remix) [TikTok Challenge],Remix Kingz,2020-03-10,0.72,0.878,0.392,128.031,-3.2030000000000003,0.0147,16
All Around The World (La La La),R3HAB,2019-07-26,0.733,0.8590000000000001,0.52,124.948,-5.03,0.479,65
Stupid Love (EDM Remix) [TikTok Challenge],Remix Kingz,2020-03-05,0.823,0.57,0.627,128.899,-5.226,0.0005269999999999,18
Bim Bam toi,Carla,2019-10-11,0.828,0.732,0.467,123.052,-4.705,0.1669999999999999,56
Jump,David Guetta,2019-10-03,0.775,0.941,0.362,127.997,-3.016,0.00106,53
BOOM,Tiësto,2018-01-26,0.8859999999999999,0.84,0.203,123.035,-3.386,0.0164,71
The Night We Met,Alle Farben,2019-12-06,0.56,0.88,0.349,119.128,-4.7010000000000005,0.078,41
Traffic Jam,Banx & Ranx,2019-11-07,0.8079999999999999,0.856,0.599,107.019,-3.635,0.0077599999999999,34
GO OFF (Nuthin' 2 It),Dillon Francis,2019-11-15,0.8809999999999999,0.581,0.486,119.988,-7.792000000000001,0.00197,47
Sweet but Psycho,Ava Max,2018-08-17,0.7190000000000001,0.7040000000000001,0.628,133.002,-4.724,0.0691,16
Falling for U,Peachy!,2017-08-14,0.516,0.358,0.397,79.509,-12.018,0.743,48
Dissolve,Absofacto,2017-11-03,0.688,0.5820000000000001,0.872,85.486,-10.668,0.23,72
7 rings (feat. 2 Chainz) - Remix,Ariana Grande,2019-02-01,0.78,0.341,0.342,70.01100000000001,-10.162,0.517,51
Yellow Hearts,Ant Saunders,2019-06-18,0.866,0.4379999999999999,0.695,129.039,-8.943,0.177,72
Oh Nanana - Remix,dj 6rb,2018-09-17,0.7290000000000001,0.8420000000000001,0.574,64.808,-2.997,0.0597,55
Lalala,Y2K,2019-06-28,0.843,0.39,0.495,129.972,-7.899,0.178,78
Friendships,Pascal Letoublon,2017-09-05,0.726,0.78,0.0742,119.991,-6.312,0.1369999999999999,75
La Nota - Female Version,Gill the ILL,2021-03-10,0.778,0.701,0.421,91.819,-3.531,0.247,4
Good Days (Dance Remix),The Remix Guys,2021-03-16,0.836,0.677,0.687,125.01,-6.077999999999999,0.0139999999999999,11
ROXANNE,Arizona Zervas,2019-10-10,0.621,0.601,0.457,116.735,-5.6160000000000005,0.0522,84
Round of Applause,K'ron,2014-12-29,0.6,0.551,0.412,102.621,-7.256,0.411,1
Woah,$wave,2019-05-06,0.935,0.336,0.8370000000000001,132.013,-12.571,0.0632,42
Tasty Carrots,Shou,2020-01-11,0.7979999999999999,0.779,0.529,140.07299999999998,-4.351,0.0392,0
Face Like a Model,Tre Coast,2019-11-09,0.8059999999999999,0.561,0.484,97.912,-11.12,0.3829999999999999,45
My Friends (feat. TeamTwin),Mr_hotspot,2016-08-08,0.924,0.5579999999999999,0.3389999999999999,139.01,-7.468,0.00137,0
TikTokin',Kyle Exum,2019-12-29,0.85,0.723,0.931,173.08700000000002,-6.33,0.0287,47
Fantasy,Mariah Carey,1995-09-26,0.669,0.727,0.807,102.322,-7.587999999999999,0.139,72
Partition,Beyoncé,2014-11-24,0.412,0.441,0.174,185.571,-11.523,0.0296,71
When I Rule the World,LIZ,2015-07-17,0.768,0.633,0.8240000000000001,129.07399999999998,-4.0889999999999995,0.00951,61
Cookie Shop,ZaeHD & CEO,2019-12-25,0.935,0.485,0.931,119.966,-7.836,0.0108,0
What the Hell,Avril Lavigne,2011-03-08,0.578,0.926,0.877,149.976,-3.689,0.00472,76
Ready or Not,Bridgit Mendler,2012-01-01,0.715,0.872,0.748,93.043,-3.835,0.00351,73
Do It Again,Pia Mia,2015-05-04,0.7120000000000001,0.564,0.411,95.95,-6.527,0.0266,75
Smile,Lily Allen,2006-05-08,0.632,0.639,0.733,95.506,-5.938,0.00143,60
More Happy,The Hollister Jean Lab,2020-07-16,0.895,0.584,0.45,100.986,-9.045,0.0479,38
Freak (feat. REI AMI),Sub Urban,2020-03-13,0.619,0.45,0.41,179.755,-11.965,0.433,75
The Race - Remix,Tay-K,2017-12-14,0.75,0.5479999999999999,0.377,160.084,-6.287999999999999,0.00619,67
"Not The Thermometer Challenge (feat. Dej Rose Gold, Qwote & Kingpin Skinny Pimp)",Stunt N Dozier,2020-08-12,0.8220000000000001,0.779,0.752,145.991,-5.954,0.1159999999999999,20
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,2019-08-09,0.872,0.8140000000000001,0.57,98.985,-4.5680000000000005,0.00485,73
In & Out,Gigi D'Agostino,2021-05-21,0.634,0.887,0.657,124.035,-5.151,0.0188,60
Rasputin,Majestic,2021-02-26,0.758,0.913,0.6579999999999999,128.04,-2.926,0.00364,88
In the End,Highup,2021-05-28,0.7240000000000001,0.8690000000000001,0.21,122.994,-5.271,0.298,35
Stand by Me,STEEL,2021-01-22,0.767,0.856,0.497,125.034,-3.3739999999999997,0.0248,46
Video Call,Jessica Hammond,2021-04-23,0.5770000000000001,0.757,0.369,159.81,-4.13,0.0492,30
Back Around,Calmani & Grey,2021-05-21,0.586,0.645,0.1889999999999999,123.062,-9.664,0.12,43
Fuego,Rak-Su,2021-04-23,0.727,0.65,0.414,108.04,-8.716000000000001,0.0273,42
Tik Tok - Klaas Remix,Adam Bü,2021-02-11,0.782,0.73,0.375,124.004,-6.263,0.0603,39
Whole Again,Woodii,2021-05-14,0.516,0.723,0.162,127.851,-4.277,0.0587,27
Show Me You Care - Gordon & Doyle Remix,Alex Megane,2021-05-21,0.6729999999999999,0.939,0.608,135.029,-2.898,0.00195,23
Bongo Cha Cha Cha (Summer Beat),liquidfive,2021-05-14,0.8540000000000001,0.92,0.807,127.0,-2.9930000000000003,0.0179,47
Dead Inside,Nick Le Funk,2021-05-14,0.636,0.664,0.54,97.108,-6.6,0.315,32
Feels Like Falling,Diys,2021-05-07,0.62,0.652,0.551,159.85399999999998,-6.324,0.4379999999999999,33
Seven Nation Army,KA!RO,2020-08-14,0.8859999999999999,0.605,0.375,125.993,-7.446000000000001,0.0168,43
Tik Tik Tok (Rhythm of the Clock) - Original Mix,Kid Alina,2021-03-12,0.657,0.79,0.479,131.983,-5.983,0.000121,47
Day 'N' Nite (nightmare),Kid Cudi,2009-09-15,0.871,0.44,0.799,137.996,-6.25,0.499,73
Sun Come Up,WhiteCapMusic,2021-04-09,0.511,0.907,0.0662,124.003,-5.901,0.0305,39
Wknd (Reloaded),FSDW,2021-03-26,0.797,0.94,0.413,135.002,-1.941,0.0994,33
Topmodel,Robaer,2021-03-12,0.659,0.923,0.246,128.062,-3.139,0.0316,46
Take Me Away - Klaas Remix,Scotty,2021-05-07,0.637,0.73,0.122,127.967,-6.287999999999999,0.00824,49
Light You Up,LANNÉ,2021-05-14,0.639,0.816,0.13,103.499,-6.1129999999999995,0.121,61
Somebody To Love,Bodybangers,2021-05-07,0.738,0.8370000000000001,0.415,124.976,-3.3360000000000003,0.012,49
More,KA!RO,2021-02-19,0.695,0.8370000000000001,0.278,122.952,-6.087000000000001,0.0259,25
Meaning,FEL!X,2021-04-23,0.838,0.835,0.437,127.988,-5.763999999999999,0.095,57
Heaven Is A Place On Earth,Nora Van Elken,2021-02-05,0.623,0.845,0.307,122.854,-3.957,0.0625,54
Something to Lose,Jon + Larsen,2021-04-23,0.547,0.71,0.575,121.994,-5.977,0.00116,34
I'm Losing Myself,VIZE,2021-05-07,0.736,0.8370000000000001,0.401,128.029,-4.0969999999999995,0.0493,59
Faded Love,Leony,2021-01-15,0.748,0.748,0.3929999999999999,132.101,-3.852,0.374,75
Dance Like Rihanna,Jerome,2021-04-09,0.635,0.83,0.413,130.976,-5.265,0.0029,55
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,2021-01-15,0.8240000000000001,0.862,0.8009999999999999,122.98,-3.424,0.0076,94
BED,Joel Corry,2021-02-26,0.6709999999999999,0.782,0.618,123.989,-4.593,0.0142,89
Calabria,DMNDS,2021-04-16,0.7290000000000001,0.914,0.355,124.027,-3.31,0.016,76
Gimme! Gimme! Gimme! (A Man After Midnight),Le Pedre,2021-02-19,0.62,0.608,0.285,125.936,-7.819,0.0124,57
Bulletproof,La Roux,2021-05-21,0.752,0.7709999999999999,0.527,126.02,-5.95,0.00341,58
Sweet Child O' Mine,Melonia,2021-04-09,0.764,0.722,0.15,123.023,-6.819,0.0589,49
Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-05-20,0.595,0.784,0.479,124.111,-4.878,0.216,81
Bongo Cha Cha Cha,Goodboys,2021-05-21,0.8170000000000001,0.974,0.973,126.006,-5.702999999999999,0.00664,58
Thunder,Gabry Ponte,2021-05-07,0.67,0.8959999999999999,0.4029999999999999,101.216,-4.673,0.0342,67
Teenage Dirtbag,Honey Gee,2021-01-29,0.617,0.527,0.268,120.049,-6.952999999999999,0.036,50
In the Shadows,Freischwimmer,2021-04-23,0.614,0.933,0.187,123.054,-5.071000000000001,0.0199,53
Elise - Bodybangers Mix,Martin van Lectro,2021-04-23,0.65,0.968,0.316,127.983,-4.967,0.0133,40
Faded,HUTS,2021-04-09,0.773,0.6409999999999999,0.243,125.06,-7.932,0.2319999999999999,45
Anytime,Phil The Beat,2021-03-05,0.809,0.855,0.527,124.011,-5.077,0.0407,69
Asteroids,Beachbag,2021-03-26,0.813,0.82,0.223,132.985,-3.997,0.0374,43
Fire To Smoke,Tiscore,2021-03-12,0.745,0.7709999999999999,0.701,124.005,-4.051,0.00543,51
A Little Bit of Faith - le Shuuk Remix,Moguai,2021-04-09,0.423,0.8,0.32,145.634,-4.96,0.0363,57
Tainted Love,Perfect Pitch,2021-01-15,0.725,0.643,0.417,108.895,-5.756,0.0178,51
Cry for You,Cuebrick,2020-12-18,0.581,0.726,0.361,126.112,-6.379,0.024,53
Your Love (9PM) - Tiësto Remix,ATB,2021-03-26,0.6890000000000001,0.914,0.465,128.013,-3.258,0.00485,66
A Neverending Dream - Radio Version,NaXwell,2021-03-05,0.725,0.918,0.596,127.963,-3.2769999999999997,0.0233,37
Neverland,Alex Megane,2021-03-05,0.748,0.76,0.49,134.989,-5.757999999999999,0.015,28
I Candy,Blaikz,2021-05-14,0.6409999999999999,0.927,0.105,123.96,-8.716000000000001,0.00454,45
Blinding Lights,Svniivan,2021-04-09,0.575,0.738,0.3339999999999999,125.826,-4.285,0.0129,49
Samba de Janeiro - Radio Edit,Marc Korn,2021-03-19,0.653,0.944,0.669,132.963,-3.829,5.14e-05,35
You're the Voice - Radio,Hoxtones,2021-04-09,0.617,0.757,0.282,105.002,-4.23,0.0144,32
Bloodstream,twocolors,2021-03-12,0.586,0.715,0.59,120.971,-5.962000000000001,0.013,72
Echo,Yves V,2021-01-22,0.6759999999999999,0.6559999999999999,0.415,128.256,-7.41,0.0298,65
Somebody To Love,Axel Black & White,2021-01-05,0.52,0.907,0.2189999999999999,132.046,-3.614,0.00373,71
Fly With You,Alfons,2021-02-26,0.674,0.96,0.2339999999999999,108.691,-4.569,0.0679,64
Call You Mine (feat. Nina Chuba),David Puentez,2021-04-23,0.8740000000000001,0.479,0.7609999999999999,119.959,-6.175,0.0831,66
Wonderful Days,Ummet Ozcan,2020-12-18,0.341,0.8240000000000001,0.175,106.534,-6.278,0.00539,64
Rave Love,W&W,2020-10-23,0.3929999999999999,0.895,0.183,160.05700000000002,-4.935,0.00259,64
It's A Rainy Day 2021 - Radio Edit,Andrew Spencer,2021-03-26,0.747,0.877,0.674,135.046,-5.818,0.00808,33
To France - Steve Modana Remix,Micast,2021-02-12,0.595,0.913,0.358,102.769,-3.195,0.00139,47
Because the Night,SUD,2021-03-26,0.7090000000000001,0.894,0.863,125.057,-4.085,0.00118,52
Ayo Technology - Dimitri Vegas Edit,Dino Warriors,2021-01-01,0.708,0.757,0.3779999999999999,127.979,-5.593999999999999,0.0582,57
Friday Night Lights,HBz,2021-03-19,0.687,0.599,0.3389999999999999,129.941,-12.271,0.3429999999999999,55
Astronaut In The Ocean,Shiko Nightcore,2021-03-19,0.7340000000000001,0.6970000000000001,0.784,143.84,-9.171,0.184,58
Shine On - Bluckther Remix,R.I.O.,2021-03-26,0.684,0.879,0.386,125.954,-3.373,0.0887,40
"Whenever, Wherever",BIMONTE,2020-11-26,0.738,0.767,0.268,104.985,-4.947,0.081,50
Poison,DJ Gollum,2021-04-30,0.762,0.85,0.402,127.996,-3.806,0.00251,50
Don't Cha,Sean Finn,2021-03-05,0.8190000000000001,0.836,0.601,123.957,-6.142,0.0026899999999999,44
5 On It - 71 Digits Remix,Steff da Campo,2021-04-09,0.7140000000000001,0.88,0.442,117.937,-7.013,0.0793,60
Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,2021-02-19,0.7509999999999999,0.764,0.73,118.026,-5.268,0.00714,77
Love Again (feat. Alida),Alok,2021-02-05,0.636,0.8220000000000001,0.3379999999999999,127.225,-4.321000000000001,0.0534,79
The Business,Tiësto,2020-09-16,0.7979999999999999,0.62,0.235,120.031,-7.079,0.414,93
Through The Storm,Don Diablo,2021-05-07,0.698,0.69,0.39,109.903,-6.397,0.5429999999999999,65
Young Like This,Hr. Troels,2021-03-12,0.58,0.907,0.2189999999999999,124.067,-4.64,0.00799,52
Pum Pum,Showtek,2021-02-26,0.852,0.792,0.46,129.993,-4.413,0.106,52
Hypnotized,Felix Schorn,2020-12-04,0.652,0.8909999999999999,0.507,126.112,-5.604,0.0233,56
Superman,VINAI,2021-02-26,0.688,0.887,0.466,124.969,-4.708,0.108,64
Missing You,FR!ES,2021-02-19,0.7929999999999999,0.573,0.422,127.96,-6.832999999999999,0.228,57
My Head & My Heart - Claptone Remix,Claptone,2021-03-04,0.667,0.8420000000000001,0.6609999999999999,121.992,-4.507,0.0585,61
Happiness (feat. MOGUAI & ILIRA) - Max Bering Remix,Tomcraft,2021-02-08,0.544,0.61,0.314,123.951,-5.718999999999999,0.0628,40
Everybody,BODYWORX,2021-05-21,0.782,0.871,0.7120000000000001,125.971,-3.954,0.0863,56
Titans (feat. Sia & Labrinth) - Imanbek Remix,Major Lazer,2021-05-21,0.6509999999999999,0.883,0.65,111.01,-3.221,0.13,48
Complicated (feat. Ryan Caraveo),Steve Aoki,2021-05-21,0.716,0.8170000000000001,0.479,104.975,-4.452,0.1159999999999999,46
Never Going Home,Kungs,2021-05-21,0.836,0.846,0.942,122.042,-4.673,0.0907,62
In Da Club,Lotus,2021-02-05,0.7509999999999999,0.84,0.57,123.026,-4.162,0.3929999999999999,49
All We Got (feat. KIDDO) - Ofenbach Remix,Robin Schulz,2020-11-13,0.8029999999999999,0.7959999999999999,0.5489999999999999,114.95,-5.077,0.0522,72
Hardcore Vibes - Giorgio Gee Remix,Henry Hood,2021-03-19,0.747,0.7140000000000001,0.222,125.998,-5.121,0.0174,48
Reason,Picco,2021-04-16,0.8320000000000001,0.7929999999999999,0.198,122.146,-4.155,0.00387,37
Umbrella (with Marnik),Hard Lights,2021-02-12,0.7040000000000001,0.86,0.512,100.099,-5.316,0.364,66
Lemon Tree,Alle Farben,2021-01-08,0.66,0.81,0.59,125.085,-5.938,0.022,70
White Lies,VIZE,2021-01-15,0.8390000000000001,0.7509999999999999,0.525,127.996,-5.207999999999999,0.177,76
Scream,Neptunica,2020-11-06,0.76,0.815,0.497,128.00799999999998,-5.778,0.0263,56
Mad World,Timmy Trumpet,2020-12-04,0.54,0.892,0.152,106.594,-4.985,0.233,66
Life,Dante Klein,2020-10-30,0.7120000000000001,0.85,0.386,121.989,-4.613,0.0165,48
OMG,Little Monstaz,2021-02-05,0.423,0.885,0.254,108.741,-5.379,0.00464,39
Dynamite,ILIRA,2021-04-23,0.7609999999999999,0.821,0.3879999999999999,108.13,-5.2379999999999995,0.185,75
Distant Memory (with Timmy Trumpet x W&W),R3HAB,2021-03-12,0.664,0.7809999999999999,0.3429999999999999,127.919,-5.3,0.00575,60
Bam Bam Bam,MOTi,2021-04-16,0.799,0.716,0.0398,125.952,-5.604,0.246,55
Higher (feat. iann dior) - VIZE Remix,Clean Bandit,2021-04-16,0.764,0.77,0.439,125.014,-6.114,0.0744,58
Last Night,Marcus Layton,2021-05-07,0.789,0.8540000000000001,0.276,122.069,-5.746,0.336,50
Everywhere,Ryan Shade,2021-01-01,0.85,0.647,0.146,124.939,-7.482,0.281,20
"The Business, Pt. II",Tiësto,2021-01-21,0.6579999999999999,0.747,0.326,120.073,-6.567,0.138,73
Round & Round,Jewelz & Sparks,2021-04-30,0.8290000000000001,0.799,0.725,120.991,-5.2170000000000005,0.00392,40
There for You,VIEGO,2021-04-02,0.675,0.826,0.0694,132.011,-6.827999999999999,0.000832,24
Miss U - Radio Edit,Vito V,2021-05-14,0.652,0.904,0.272,124.978,-6.9670000000000005,0.00151,39
Your Love,FreqLoad,2021-04-30,0.797,0.8690000000000001,0.637,123.995,-5.63,0.0886,33
Boomin' Like Metro,DAZZ,2021-04-16,0.825,0.931,0.375,127.984,-5.98,0.0566,47
Sacrifice,Bebe Rexha,2021-03-05,0.659,0.877,0.471,119.992,-5.0889999999999995,0.0878,79
Leave A Little Love,Alesso,2021-02-26,0.6709999999999999,0.855,0.3289999999999999,117.98,-4.254,0.00437,67
Faded Love - NOØN Remix,Leony,2021-03-12,0.682,0.863,0.62,126.024,-5.745,0.00734,58
Paradise (feat. Dermot Kennedy),MEDUZA,2020-10-30,0.632,0.595,0.435,124.114,-7.644,0.0689,89
Uber Home Alone,Aarika,2020-09-05,0.6990000000000001,0.75,0.7340000000000001,119.964,-4.908,0.3979999999999999,43
Nobody To Love (with Loren Gray),TELYKast,2021-03-12,0.7340000000000001,0.823,0.409,122.143,-3.684,0.0937,68
Dai Dai,Ryan Shade,2021-03-19,0.6759999999999999,0.846,0.758,125.058,-8.808,0.0942,19
Never Be Lonely,Gigi D'Agostino,2021-03-05,0.726,0.774,0.359,124.95,-6.156000000000001,0.1009999999999999,61
Goosebumps,HVME,2020-06-12,0.767,0.659,0.439,124.946,-7.428999999999999,0.325,85
I Want It All - Club Mix,Lucas & Steve,2021-01-15,0.602,0.885,0.44,126.11,-5.405,0.0692,44
I Want More,Marc Benjamin,2021-02-19,0.746,0.888,0.296,124.954,-6.15,0.0401,58
Wasted Love (feat. Lagique),Ofenbach,2021-01-08,0.7340000000000001,0.855,0.54,121.955,-4.578,0.0821,87
A Little Bit of Faith,Moguai,2021-02-05,0.7909999999999999,0.769,0.481,120.981,-4.035,0.5529999999999999,47
Astronomia - Never Go Home,Tony Igy,2020-10-09,0.6970000000000001,0.81,0.5579999999999999,125.979,-5.127999999999999,0.0424,73
Goodbye,Imanbek,2020-12-18,0.741,0.931,0.517,125.011,-3.447,0.0225,79
Love,Ryan Shade,2020-10-16,0.7759999999999999,0.8220000000000001,0.552,125.011,-4.632,0.00159,18
Game,Lucky Luke,2020-12-04,0.83,0.917,0.349,124.011,-5.341,0.0343,62
Satisfy,Mike La Funk,2020-08-21,0.731,0.715,0.84,125.999,-6.066,0.00274,14
Higher Space,Harris & Ford,2020-12-18,0.642,0.974,0.574,139.959,-3.761,0.00117,48
i miss u (with Au/Ra),Jax Jones,2020-10-09,0.6679999999999999,0.726,0.4529999999999999,124.075,-7.512,0.0387,76
Dance Monkey,Tones And I,2019-08-29,0.8240000000000001,0.588,0.513,98.027,-6.4,0.6920000000000001,78
Head & Heart (feat. MNEK),Joel Corry,2020-07-03,0.7340000000000001,0.8740000000000001,0.905,122.953,-3.158,0.168,89
Lovefool,twocolors,2020-05-08,0.677,0.7659999999999999,0.198,123.062,-6.896,0.0219,81
Georgia,Henri Purnell,2020-11-20,0.741,0.815,0.8390000000000001,114.98,-6.215,0.12,44
On My Mind,Diplo,2019-12-13,0.7709999999999999,0.731,0.635,123.026,-6.574,0.00165,69
Really Love (feat. Craig David & Digital Farm Animals),KSI,2020-10-23,0.757,0.813,0.6679999999999999,121.034,-4.6610000000000005,0.0459,70
Sick of You,Jerome,2020-11-13,0.754,0.9,0.107,101.935,-4.6080000000000005,0.0301,55
Sun Is Shining,Bob Marley & The Wailers,2020-07-17,0.6629999999999999,0.8440000000000001,0.638,124.006,-4.88,0.00828,62
Running Back To You,Martin Jensen,2020-10-09,0.675,0.73,0.892,102.025,-5.982,0.0669,68
Take Me For a Ride,Ryan Shade,2020-11-20,0.754,0.7440000000000001,0.259,124.946,-5.092,0.0174,17
Breaking Me,Topic,2019-12-19,0.789,0.72,0.664,122.031,-5.652,0.223,86
Bad,Don Diablo,2020-03-20,0.7909999999999999,0.738,0.6659999999999999,123.927,-5.197,0.406,71
Nikes (with MOTi),BODYWORX,2020-10-23,0.772,0.902,0.57,125.97,-6.037000000000001,0.276,42
Secrets,Regard,2020-04-24,0.848,0.768,0.777,118.961,-5.386,0.0412,79
Pumped Up Kicks,Madism,2020-08-21,0.669,0.687,0.386,123.903,-4.753,0.152,71
Hot Stuff,Kygo,2020-09-18,0.6809999999999999,0.773,0.429,119.961,-5.749,0.019,73
Ballooning,Ryan Shade,2020-09-15,0.732,0.735,0.241,124.002,-6.725,0.115,18
How Far Can We Go,Klaas,2020-10-09,0.713,0.907,0.411,128.02100000000002,-5.645,0.0114,49
Roses - Imanbek Remix,SAINt JHN,2019-09-13,0.785,0.721,0.894,121.962,-5.457000000000001,0.0149,65
Gimme Dat (feat. S.E.N),HUGEL,2020-09-18,0.845,0.562,0.66,122.013,-8.125,0.256,55
Save Me,Hollaphonic,2020-03-27,0.6629999999999999,0.833,0.239,123.964,-6.77,0.0188,50
Everything I Wanted,Anthony Keyrouz,2020-08-07,0.67,0.7070000000000001,0.31,126.893,-8.367,0.491,50
HEART ATTACK (feat. lau.ra),BRONSON,2020-08-07,0.735,0.65,0.122,122.048,-5.815,0.161,65
Dancing in the Moonlight (feat. NEIMY),Jubël,2018-06-22,0.659,0.617,0.187,119.858,-5.862,0.27,64
Let It Go,Josefine,2020-07-03,0.759,0.639,0.524,109.972,-6.15,0.107,44
